AVERAGE_GENE_EXPRESSION	r1_C0	r1_C1	r1_C2	r1_C3	r1_C4	r1_C5	r1_C6	r1_C7	r1_C8
EID2B	0.016	0.138297872340426	0.0169491525423729	0.0508474576271186	0.140350877192982	0.0727272727272727	0.0392156862745098	0.025	0
EID2	0.004	0.0531914893617021	0.0169491525423729	0	0.0175438596491228	0	0.0196078431372549	0.025	0
CLC	0.02	0.127659574468085	0.0338983050847458	0.101694915254237	0.298245614035088	0.0181818181818182	0.176470588235294	0.025	0
LLNLR-268E12.1	0.004	0	0.0169491525423729	0.0169491525423729	0	0	0.0392156862745098	0	0
DYRK1B	0.008	0.0531914893617021	0	0.0169491525423729	0.0526315789473684	0	0.0196078431372549	0.075	0
FBL	0.012	0.074468085106383	0.0677966101694915	0.0677966101694915	0.0526315789473684	0.0909090909090909	0.0784313725490196	0	0.0434782608695652
FCGBP	0	0.0531914893617021	0.0508474576271186	0.0338983050847458	0.0701754385964912	0	0.0196078431372549	0.025	2.1304347826087
PSMC4	0.048	0.106382978723404	0.11864406779661	0.101694915254237	0.210526315789474	0.0727272727272727	0.196078431372549	0.125	0.0434782608695652
ZNF546	0.044	0.106382978723404	0.0338983050847458	0.0338983050847458	0.157894736842105	0.0363636363636364	0.0784313725490196	0.1	0
ZNF780B	0.132	0.414893617021277	0.288135593220339	0.440677966101695	0.666666666666667	0.145454545454545	0.235294117647059	0.15	0.0869565217391304
ZNF780A	0.012	0.0531914893617021	0.0169491525423729	0.0338983050847458	0.0701754385964912	0.0181818181818182	0.0588235294117647	0	0
MAP3K10	0.052	0.191489361702128	0.135593220338983	0.101694915254237	0.421052631578947	0.0363636363636364	0.0784313725490196	0.025	0
TTC9B	0.008	0.712765957446808	0.0508474576271186	0.0338983050847458	0.578947368421053	0.0181818181818182	0.352941176470588	0.025	0
CNTD2	0	0.0425531914893617	0.0169491525423729	0	0.0350877192982456	0	0	0.025	0
AKT2	0.076	0.5	0.338983050847458	0.169491525423729	0.315789473684211	0.181818181818182	0.137254901960784	0.125	0.130434782608696
C19orf47	0.016	0.074468085106383	0	0.0508474576271186	0.105263157894737	0.0181818181818182	0.0196078431372549	0	0
PLD3	0.288	1.51063829787234	0.355932203389831	0.440677966101695	2.15789473684211	0.345454545454545	1.47058823529412	0.425	0.260869565217391
HIPK4	0.004	0.393617021276596	0	0.0169491525423729	0.421052631578947	0.0181818181818182	0.176470588235294	0	0
PRX	0.004	0.0425531914893617	0	0.0338983050847458	0.0526315789473684	0	0.0196078431372549	0.025	0
SERTAD1	0	0.0106382978723404	0.0169491525423729	0.0169491525423729	0.0350877192982456	0.0181818181818182	0	0	0.0434782608695652
BLVRB	0.04	0.106382978723404	0.0169491525423729	0.23728813559322	0.245614035087719	0.127272727272727	0.0980392156862745	0.125	0.130434782608696
SPTBN4	0.096	2.76595744680851	0.271186440677966	0.23728813559322	3.68421052631579	0.2	1.6078431372549	0.325	0.0434782608695652
SHKBP1	0.016	0.0319148936170213	0.0508474576271186	0.0169491525423729	0.0350877192982456	0.0181818181818182	0	0	0.173913043478261
LTBP4	0.016	0.223404255319149	0.0169491525423729	0.0169491525423729	0.298245614035088	0.0363636363636364	0.156862745098039	0	0.0434782608695652
NUMBL	0.016	0.191489361702128	0.0508474576271186	0.0508474576271186	0.105263157894737	0.0363636363636364	0.0392156862745098	0.075	0.0869565217391304
ADCK4	0.036	0.106382978723404	0.0847457627118644	0.11864406779661	0.0701754385964912	0.109090909090909	0.0784313725490196	0.125	0
ITPKC	0.016	0.138297872340426	0.0169491525423729	0.288135593220339	0.245614035087719	0.0545454545454545	0.0784313725490196	0.1	0
C19orf54	0.008	0	0.0169491525423729	0.0677966101694915	0.0526315789473684	0.0545454545454545	0.0392156862745098	0.025	0
SNRPA	0.052	0.117021276595745	0.135593220338983	0.169491525423729	0.0350877192982456	0.0727272727272727	0.196078431372549	0.05	0
RAB4B-EGLN2	0	0	0	0.0169491525423729	0.0175438596491228	0	0	0.05	0
CTC-490E21.14	0.016	0.106382978723404	0.0677966101694915	0.101694915254237	0.12280701754386	0.0363636363636364	0.156862745098039	0.05	0
CTC-490E21.12	0.176	0.521276595744681	0.271186440677966	0.423728813559322	1.19298245614035	0.0545454545454545	0.235294117647059	0.1	0.0434782608695652
CTC-490E21.10	0.004	0.0106382978723404	0.0169491525423729	0	0.0701754385964912	0	0	0	0
CYP2A6	0.032	0.117021276595745	0.0169491525423729	0	0.140350877192982	0	0.0196078431372549	0	0
CYP2B6	0.004	0	0	0	0.0350877192982456	0.0181818181818182	0	0	0
CYP2S1	0.012	0.0319148936170213	0	0.0169491525423729	0.0701754385964912	0	0	0.025	0
AXL	0	0.159574468085106	0	0.11864406779661	0.210526315789474	0.0181818181818182	0.0196078431372549	0.2	0.652173913043478
HNRNPUL1	0.08	0.127659574468085	0.23728813559322	0.271186440677966	0.298245614035088	0.181818181818182	0.0588235294117647	0.05	0.0434782608695652
TGFB1	0.048	0.234042553191489	0.0338983050847458	0.322033898305085	0.403508771929825	0.2	0.137254901960784	0.175	0.434782608695652
CCDC97	0.024	0.0851063829787234	0.0338983050847458	0.152542372881356	0.0350877192982456	0.0909090909090909	0.0196078431372549	0.075	0.0869565217391304
CTC-435M10.3	0	0.0851063829787234	0	0.0508474576271186	0.0526315789473684	0.0363636363636364	0	0.025	0
B9D2	0	0.0212765957446809	0	0	0.0175438596491228	0.0181818181818182	0	0	0
EXOSC5	0.024	0.0638297872340425	0.0508474576271186	0.0338983050847458	0.105263157894737	0.0545454545454545	0.0392156862745098	0.075	0
BCKDHA	0.004	0	0	0.0169491525423729	0.0175438596491228	0	0	0	0
ATP5SL	0.036	0.0957446808510638	0.0677966101694915	0.101694915254237	0.0175438596491228	0.0545454545454545	0.0980392156862745	0	0
LINC01480	0	0	0	0	0	0	0.0196078431372549	0	0.0869565217391304
CEACAM21	0.004	0	0	0	0	0	0	0	0.130434782608696
AC011513.3	0.004	0.0106382978723404	0	0.0169491525423729	0.0526315789473684	0	0.0196078431372549	0	0.0869565217391304
AC011513.4	0.016	0.0425531914893617	0	0.0169491525423729	0.0175438596491228	0	0.0196078431372549	0.025	0
CEACAM3	0	0.0106382978723404	0	0	0.0350877192982456	0.0181818181818182	0	0	0
DMRTC2	0	0.0425531914893617	0.0169491525423729	0	0.0350877192982456	0	0	0	0
RPS19	0.208	0.648936170212766	0.983050847457627	1.15254237288136	0.631578947368421	0.672727272727273	0.784313725490196	0.4	0.521739130434783
ARHGEF1	0.076	0.0957446808510638	0.101694915254237	0.0847457627118644	0.175438596491228	0.0363636363636364	0.117647058823529	0.05	0.0869565217391304
RABAC1	0.1	0.276595744680851	0.23728813559322	0.305084745762712	0.333333333333333	0.127272727272727	0.313725490196078	0.075	0.0869565217391304
ATP1A3	0.008	0.542553191489362	0	0.0169491525423729	1.10526315789474	0	1.01960784313725	0	0
GRIK5	0.004	0.51063829787234	0.152542372881356	0.135593220338983	0.684210526315789	0.0181818181818182	0.294117647058824	0.2	0
ZNF574	0.008	0.0531914893617021	0.0169491525423729	0	0.0526315789473684	0	0.0196078431372549	0.025	0
POU2F2	0.02	0.319148936170213	0.0338983050847458	0.0508474576271186	0.719298245614035	0.0545454545454545	0.215686274509804	0.025	0.521739130434783
DEDD2	0.008	0.074468085106383	0.0169491525423729	0.0169491525423729	0.0701754385964912	0.0363636363636364	0	0	0
ZNF526	0.02	0.0319148936170213	0.0338983050847458	0.0508474576271186	0.0701754385964912	0.0363636363636364	0.0196078431372549	0	0
GSK3A	0.02	0.0531914893617021	0.0338983050847458	0.0508474576271186	0.157894736842105	0.0363636363636364	0.0196078431372549	0.05	0.0434782608695652
CIC	0.048	0.117021276595745	0.0508474576271186	0.220338983050847	0.140350877192982	0.0909090909090909	0.0588235294117647	0.125	0.130434782608696
PAFAH1B3	0.032	0.0957446808510638	0.23728813559322	0.101694915254237	0.0526315789473684	0	0.0196078431372549	0	0
TMEM145	0.048	0.585106382978723	0.203389830508475	0.152542372881356	0.736842105263158	0.0181818181818182	0.901960784313726	0	0
MEGF8	0.056	0.308510638297872	0.169491525423729	0.135593220338983	0.421052631578947	0.0181818181818182	0.274509803921569	0.125	0
LIPE-AS1	0.132	0.893617021276596	0.372881355932203	0.355932203389831	1.50877192982456	0.163636363636364	0.549019607843137	0.225	0.173913043478261
LIPE	0.176	0.223404255319149	0.101694915254237	0.152542372881356	0.245614035087719	0.0545454545454545	0.117647058823529	0.075	0.130434782608696
CXCL17	0	0.0531914893617021	0.0169491525423729	0.0169491525423729	0.105263157894737	0.0181818181818182	0.0784313725490196	0	0
CEACAM1	0.02	0.223404255319149	0	0.0169491525423729	0.280701754385965	0	0.0980392156862745	0.1	0.130434782608696
CEACAM8	0.028	0.191489361702128	0.0508474576271186	0.101694915254237	0.473684210526316	0.0181818181818182	0.0392156862745098	0.05	0.0434782608695652
PSG8	0.024	0.170212765957447	0.0508474576271186	0.0338983050847458	0.280701754385965	0.0181818181818182	0.0588235294117647	0.025	0
AC004603.4	0.036	0.0531914893617021	0	0	0.0175438596491228	0.0363636363636364	0	0	0
PSG7	0.008	0.0425531914893617	0	0.0338983050847458	0.0526315789473684	0	0	0	0
CTC-490G23.6	0.084	0.319148936170213	0.11864406779661	0.0169491525423729	0.56140350877193	0.0545454545454545	0.137254901960784	0.025	0
PSG9	0.008	0.074468085106383	0.0169491525423729	0.0338983050847458	0.157894736842105	0	0.0588235294117647	0	0
CTC-490G23.4	0	0.0319148936170213	0	0	0	0	0.0588235294117647	0	0
TEX101	0.004	0.0212765957446809	0.0169491525423729	0	0.0175438596491228	0	0	0	0
PHLDB3	0.012	0.0638297872340425	0.0169491525423729	0.0847457627118644	0.175438596491228	0.0727272727272727	0.117647058823529	0.025	0
ETHE1	0.024	0.127659574468085	0.11864406779661	0.0338983050847458	0.210526315789474	0.0181818181818182	0.117647058823529	0.025	0.0434782608695652
ZNF575	0.012	0.0212765957446809	0.0169491525423729	0.0338983050847458	0.0526315789473684	0	0.0196078431372549	0.025	0
XRCC1	0.016	0.0425531914893617	0.0677966101694915	0.0847457627118644	0.12280701754386	0.0181818181818182	0.0392156862745098	0	0.0434782608695652
L34079.2	0	0	0	0.0338983050847458	0.0175438596491228	0	0	0	0
PINLYP	0.004	0.0212765957446809	0.135593220338983	0.11864406779661	0	0.0181818181818182	0.0392156862745098	0.125	0.0434782608695652
SRRM5	0.008	0.0425531914893617	0.0338983050847458	0.0338983050847458	0.0526315789473684	0	0.0196078431372549	0	0
ZNF428	0.088	0.24468085106383	0.389830508474576	0.457627118644068	0.578947368421053	0.0909090909090909	0.392156862745098	0.15	0.0434782608695652
CADM4	0.16	0.0957446808510638	0.23728813559322	0.135593220338983	0.105263157894737	0.163636363636364	0.274509803921569	0.15	0
PLAUR	0.012	0.074468085106383	0.0508474576271186	0.0169491525423729	0.105263157894737	0.0181818181818182	0.0784313725490196	0.05	0.782608695652174
SMG9	0.052	0.234042553191489	0.0847457627118644	0.101694915254237	0.456140350877193	0.0545454545454545	0.333333333333333	0.075	0
KCNN4	0.008	0.0319148936170213	0.0169491525423729	0.0508474576271186	0.0701754385964912	0	0	0	0
LYPD5	0.016	0.0531914893617021	0.101694915254237	0.0508474576271186	0.087719298245614	0	0.0392156862745098	0.025	0
ZNF283	0.032	0.159574468085106	0.0338983050847458	0.203389830508475	0.228070175438596	0.0363636363636364	0.156862745098039	0.025	0.0434782608695652
ZNF404	0.04	0.106382978723404	0.0338983050847458	0.101694915254237	0.210526315789474	0.0727272727272727	0.0980392156862745	0.075	0
RP11-15A1.3	0.028	0.0212765957446809	0.0677966101694915	0.0508474576271186	0.0701754385964912	0	0.0196078431372549	0.025	0
RP11-15A1.2	0.024	0.0638297872340425	0.11864406779661	0.0847457627118644	0.192982456140351	0	0.0588235294117647	0.075	0
ZNF45	0.02	0.0212765957446809	0.11864406779661	0.101694915254237	0.0350877192982456	0.0363636363636364	0.0588235294117647	0.025	0
ZNF221	0.004	0.0319148936170213	0	0	0.0175438596491228	0.0181818181818182	0.0196078431372549	0	0
ZNF155	0.072	0.170212765957447	0.135593220338983	0.220338983050847	0.157894736842105	0.0181818181818182	0.0784313725490196	0.125	0.0434782608695652
RP11-15A1.7	0.008	0	0	0	0	0	0	0.025	0
ZNF230	0.004	0.0531914893617021	0.0508474576271186	0.0338983050847458	0.0526315789473684	0.0545454545454545	0	0.025	0
AC084219.2	0.012	0.0106382978723404	0.0169491525423729	0.0169491525423729	0	0	0.0588235294117647	0	0.0434782608695652
ZNF284	0.016	0.0106382978723404	0	0.0169491525423729	0.0701754385964912	0	0.0196078431372549	0	0
ZNF224	0.06	0.170212765957447	0.101694915254237	0.135593220338983	0.315789473684211	0.0727272727272727	0.117647058823529	0	0.0434782608695652
AC084219.4	0.004	0.0212765957446809	0.0169491525423729	0	0.0350877192982456	0	0.0392156862745098	0	0
ZNF225	0.012	0.0425531914893617	0.0338983050847458	0.0508474576271186	0.0175438596491228	0.0181818181818182	0.0588235294117647	0	0.0434782608695652
ZNF234	0.02	0.074468085106383	0.0338983050847458	0.11864406779661	0.0350877192982456	0.0363636363636364	0.0784313725490196	0.1	0
ZNF226	0.064	0.138297872340426	0.101694915254237	0.254237288135593	0.263157894736842	0.0545454545454545	0.156862745098039	0.1	0
ZNF227	0.052	0.0851063829787234	0.101694915254237	0.203389830508475	0.0175438596491228	0.0181818181818182	0.0784313725490196	0.075	0.0434782608695652
ZNF235	0.072	0.329787234042553	0.338983050847458	0.271186440677966	0.807017543859649	0.145454545454545	0.549019607843137	0.225	0.0869565217391304
ZNF233	0.012	0.0531914893617021	0.0677966101694915	0.0677966101694915	0.280701754385965	0.0727272727272727	0.0392156862745098	0	0
ZNF112	0.004	0.0319148936170213	0	0.0338983050847458	0.0175438596491228	0	0	0.025	0
CTC-512J12.6	0.004	0.0106382978723404	0.0338983050847458	0.0338983050847458	0.0175438596491228	0	0.0196078431372549	0	0
ZNF229	0.004	0.0531914893617021	0	0.0338983050847458	0.0350877192982456	0.0363636363636364	0.0588235294117647	0.05	0.0434782608695652
ZNF180	0.02	0.0319148936170213	0.0169491525423729	0	0.0526315789473684	0.0181818181818182	0	0	0
CEACAM20	0	0.0212765957446809	0	0.0169491525423729	0	0.0181818181818182	0	0	0
IGSF23	0.004	0.0425531914893617	0.0169491525423729	0	0.0701754385964912	0	0.0196078431372549	0	0
CTB-171A8.1	0.008	0.212765957446809	0.0847457627118644	0.0847457627118644	0.333333333333333	0.0363636363636364	0.313725490196078	0.075	0
PVR	0	0.0106382978723404	0	0.0169491525423729	0.0701754385964912	0.0363636363636364	0.0196078431372549	0	0
CEACAM19	0.008	0.223404255319149	0.0677966101694915	0.135593220338983	0.12280701754386	0	0.137254901960784	0	0
BCL3	0	0.0106382978723404	0	0.0338983050847458	0.0175438596491228	0.0181818181818182	0	0	0.0869565217391304
CBLC	0	0.0319148936170213	0	0.0169491525423729	0.0175438596491228	0	0	0	0
BCAM	0	0.0638297872340425	0.0169491525423729	0.0508474576271186	0	0.0545454545454545	0.0196078431372549	0.275	0
PVRL2	0.056	0.127659574468085	0.0169491525423729	0.101694915254237	0.175438596491228	0.163636363636364	0.117647058823529	0.175	0.130434782608696
CTB-129P6.4	0	0.0319148936170213	0	0	0.0175438596491228	0.0181818181818182	0	0	0
TOMM40	0.036	0.074468085106383	0.0338983050847458	0.0508474576271186	0.140350877192982	0.127272727272727	0.137254901960784	0.1	0
APOE	0.144	0.372340425531915	0.491525423728814	7.55932203389831	0.421052631578947	0.236363636363636	0.156862745098039	6.825	2.21739130434783
APOC1	0.02	0.0425531914893617	0.0169491525423729	0.288135593220339	0.0526315789473684	0.0545454545454545	0.0196078431372549	0.225	0.521739130434783
CTB-129P6.11	0.004	0.0212765957446809	0	0.0508474576271186	0.0526315789473684	0.0181818181818182	0.0196078431372549	0.025	0
CLPTM1	0.084	0.308510638297872	0.186440677966102	0.288135593220339	0.298245614035088	0.163636363636364	0.156862745098039	0.2	0.217391304347826
RELB	0.024	0.074468085106383	0.0169491525423729	0.0847457627118644	0.0701754385964912	0.0363636363636364	0.0196078431372549	0.025	0.130434782608696
CLASRP	0.292	0.51063829787234	0.389830508474576	0.152542372881356	0.701754385964912	0.145454545454545	0.529411764705882	0.175	0.217391304347826
ZNF296	0	0.0106382978723404	0.0169491525423729	0	0	0	0	0	0.0434782608695652
CTB-179K24.3	0.004	0.223404255319149	0.203389830508475	0.0847457627118644	0.333333333333333	0.0181818181818182	0.156862745098039	0.05	0.0434782608695652
MARK4	0.076	0.563829787234043	0.338983050847458	0.271186440677966	1.10526315789474	0.127272727272727	0.450980392156863	0.175	0.0869565217391304
NKPD1	0.008	0.180851063829787	0.0169491525423729	0	0.333333333333333	0	0.117647058823529	0	0
TRAPPC6A	0.032	0.106382978723404	0.0677966101694915	0.135593220338983	0.12280701754386	0.0363636363636364	0.0588235294117647	0.075	0
EXOC3L2	0.004	0.0638297872340425	0.0338983050847458	0.0508474576271186	0.0350877192982456	0.0545454545454545	0.0980392156862745	0.05	0
CKM	0.004	0.0531914893617021	0.0338983050847458	0	0.0350877192982456	0.0181818181818182	0	0.05	0
KLC3	0.004	0.0106382978723404	0	0.0169491525423729	0.0350877192982456	0	0	0	0.0434782608695652
ERCC2	0.012	0.0425531914893617	0.0847457627118644	0.0508474576271186	0.0701754385964912	0.0181818181818182	0.0784313725490196	0.075	0.0434782608695652
PPP1R13L	0.016	0.0851063829787234	0.0338983050847458	0.0847457627118644	0.087719298245614	0.0545454545454545	0.0196078431372549	0.025	0.0869565217391304
CD3EAP	0.004	0.0212765957446809	0	0.0169491525423729	0.087719298245614	0.0181818181818182	0	0.025	0.0434782608695652
ERCC1	0.056	0.382978723404255	0.0847457627118644	0.355932203389831	0.719298245614035	0.0909090909090909	0.176470588235294	0.025	0.260869565217391
FOSB	0.008	0.0212765957446809	0	1.25423728813559	0.105263157894737	0.0727272727272727	0	0.275	0.391304347826087
RTN2	0.02	0.25531914893617	0.0508474576271186	0.0508474576271186	0.456140350877193	0	0.156862745098039	0	0
PPM1N	0	0.074468085106383	0	0	0.087719298245614	0.0181818181818182	0.0196078431372549	0.025	0.0869565217391304
VASP	0.004	0.0638297872340425	0.0169491525423729	0.0677966101694915	0.12280701754386	0.0545454545454545	0.0196078431372549	0.1	0.0434782608695652
OPA3	0.028	0.223404255319149	0.0508474576271186	0.101694915254237	0.333333333333333	0.0181818181818182	0.235294117647059	0.15	0.0434782608695652
EML2	0.32	0.425531914893617	0.0508474576271186	0.0508474576271186	0.87719298245614	0.127272727272727	0.509803921568627	0.15	0
GIPR	0.06	0	0	0.0338983050847458	0	0.0363636363636364	0.0196078431372549	0.025	0
SNRPD2	0.08	0.340425531914894	0.23728813559322	0.271186440677966	0.491228070175439	0.109090909090909	0.215686274509804	0.15	0.0869565217391304
QPCTL	0.02	0.106382978723404	0.0338983050847458	0.0508474576271186	0.245614035087719	0.0545454545454545	0.156862745098039	0.025	0.0434782608695652
FBXO46	0.044	0.074468085106383	0.0508474576271186	0.0847457627118644	0.0701754385964912	0	0.0392156862745098	0	0
BHMG1	0.004	0.0212765957446809	0	0	0.105263157894737	0	0	0	0
SIX5	0	0	0	0.0338983050847458	0	0.0181818181818182	0	0	0
AC074212.6	0	0	0.0169491525423729	0.0338983050847458	0	0	0	0.05	0
DMPK	0.04	0.138297872340426	0.152542372881356	0.254237288135593	0.526315789473684	0.0363636363636364	0.235294117647059	0.05	0
RSPH6A	0	0.0531914893617021	0.0847457627118644	0	0.0350877192982456	0.0363636363636364	0.0588235294117647	0.075	0.0434782608695652
SYMPK	0.128	0.382978723404255	0.23728813559322	0.559322033898305	0.649122807017544	0.218181818181818	0.490196078431373	0.35	0.260869565217391
